edge_id,start_lat,start_lon,end_lat,end_lon
75062820#0,10.297871368828252,47.717506374024445,10.29862846500182,47.71762962611963
75062821#1,10.310500333933783,47.72665647603686,10.31032010242614,47.72737683176236
75517187#0,10.319937912138704,47.71560655344175,10.319971080083453,47.71560005333111
75546590,10.294928978074962,47.7167050237369,10.296370215223117,47.71715888665377
75752923,10.317965076724079,47.73863347040662,10.322467902488173,47.73399367071067
75871191#0,10.315318641454665,47.730818900015926,10.315431625444145,47.73025317066455
75871191#2,10.315472207781403,47.730058802074325,10.315598971800434,47.729404915661895
76062009,10.312337834182811,47.736684478169416,10.309876792969572,47.73563947284109
76062099,10.30752872657803,47.73953657581553,10.3081621354914,47.738613198539106
79704977#0,10.305546905258979,47.73187882414099,10.306525683754863,47.73418093509787
79704977#1,10.306528727742478,47.734182655014195,10.306674555789499,47.7342538768686
79704979#0,10.30272849068384,47.72386449887089,10.30338535991245,47.724561570027
79704979#1,10.30338535991245,47.724561570027,10.303539356118348,47.72472358131079
79704980#1,10.305271580156626,47.73132719524512,10.305337337751642,47.73146087477926
79704981#0,10.304666978470452,47.72644554848171,10.304611403854187,47.72692216592388
79704981#1,10.304611204613591,47.726924867540085,10.304600848762849,47.72701748303917
79704982,10.306679407728213,47.734255891116625,10.307403550756092,47.734505385290575
79704983,10.30068951069558,47.72014475307813,10.29906838612362,47.718408088804566
79704984,10.299168952252089,47.71804199747475,10.301041080723595,47.72058728520469
79704985#0,10.304593241377612,47.72708932727491,10.304693944130886,47.729692830261385
79704985#1,10.304694278193221,47.72969552581253,10.30474083156411,47.73011231590435
79704986,10.304438606161911,47.727014288799296,10.303863566890339,47.72521909771546
79704988,10.309546732902126,47.73529061538306,10.309727637367454,47.7353986840362
8117902,10.323299775490302,47.72537710787208,10.322233796383648,47.72479949800823
8117905,10.317763749912405,47.724050653651055,10.315816463401442,47.72416810824941
8117928,10.314539997939791,47.72435216862942,10.313252158769671,47.724243285216275
8171094,10.324255706509293,47.73377428972896,10.32437590406064,47.73336512069381
83284683#1,10.32484244937411,47.73423009527187,10.324909566345488,47.73424700106207
83359177,10.32436222551144,47.73412478562435,10.324635202869999,47.73418093036789
83359180#1,10.324231924105895,47.734006708271856,10.32423795632133,47.733955306022956
837439303,10.315001926193927,47.71947562111865,10.315015320812789,47.719568100478405
837439305,10.328191631013196,47.71624184242109,10.327467911167378,47.71602914041347
84368495#0,10.313589652607467,47.71621828935422,10.313709297081196,47.71614592645528
84368495#1,10.313594071584896,47.71621904857012,10.313591414795619,47.71621943890084
8588313#0,10.324896180920513,47.734394945007026,10.324771227780467,47.73435895672081
8588314#0,10.323931156735624,47.73405120904329,10.32410197852019,47.73407623146585
8598404#0,10.31170498595603,47.70863638883608,10.311542526822079,47.70852136374754
8598404#1,10.31153739250921,47.70851863309944,10.311404720034584,47.70846967157151
8598405#1,10.315101410828959,47.715200905161296,10.315433449681825,47.7152771798491
8598406,10.324773058582844,47.73398948459524,10.3243284979483,47.733951876647296
8598407,10.32392487875725,47.73398244806303,10.324163394952075,47.733852556450074
8598408#0,10.324351857204888,47.73326363274391,10.32431630737821,47.73311350929085
8598408#1,10.324314910166907,47.73311100602324,10.323278100679202,47.73121740616258
8598413,10.32619263210709,47.71541259789848,10.3281238582524,47.71607760617503
8647436,10.300086743469253,47.71789658914875,10.299505354815015,47.71780338912979
8647437,10.299306923473997,47.717874559850856,10.299201745296108,47.71796662910147
8652907#1,10.311069703560714,47.7240557143015,10.31084482694197,47.725334537436275
8652909,10.315983729382753,47.728589888425496,10.322083515047948,47.72479448130758
8653160,10.31120269257884,47.722803404415735,10.311067663780298,47.722247530887564
8653161#1,10.311062015251187,47.72381843905762,10.311079839027572,47.72368380762216
8656120,10.3101031287106,47.728424318051644,10.310269888003765,47.729388871390576
8656882#0,10.314622099899127,47.72006073982846,10.314829688765698,47.71963600212055
8656883#0,10.314583433251718,47.71549504229698,10.314770517379507,47.715254905358854
8656885,10.314622993863427,47.72014661406137,10.3140968730095,47.72148945119179
8656886#0,10.31466732700887,47.71484173643415,10.314853290091657,47.71410938433275
8656886#1,10.314853829904164,47.714106993714104,10.314989700980263,47.7131352423932
8732748#1,10.310783446751987,47.73123718933659,10.310255380128883,47.729459130186015
8748185#0,10.310308856482719,47.72941649964174,10.310997849991484,47.73116068774058
8748187#0,10.310937796912011,47.731382360603234,10.310743020673264,47.73274046881194
8748187#1,10.310742021729995,47.732743179571834,10.309770087728037,47.735017231561564
884310380#0,10.31096980199772,47.71429778780795,10.31127345740736,47.7136631181783
884310380#1,10.311328685193057,47.71354749436627,10.311294959670365,47.712538140057845
886442093,10.311286947288497,47.71252167556656,10.31128663558432,47.71251987955693
886442094,10.311287022374735,47.71249810031543,10.311278132659822,47.71242010048773
8878569#0,10.29648505141916,47.71716037846278,10.297404759935525,47.71740129250993
8878570,10.300209365976135,47.717886741696866,10.30067975833483,47.718084491749046
89033868,10.315568369485371,47.73018078997767,10.31660673472176,47.73016411128287
89453262,10.330600974083731,47.71809537927127,10.330739861686313,47.71827152121913
9613992,10.315571265348234,47.728585530400856,10.314799555926934,47.72848703153543
9614000,10.313802173167403,47.73094820642184,10.31486057222709,47.73012150910072
9614004,10.315583636878191,47.729230263525714,10.315639140376836,47.72868588786037
9614006#0,10.315853126313291,47.72870997772868,10.315739257899603,47.729219121406004
9614006#1,10.315738650190601,47.72922146781197,10.31571157603333,47.729284943074255
9701856#0,10.324554060267726,47.73453390723187,10.324543878066732,47.73455314516103
9701856#1,10.324506951983725,47.734622269848884,10.323159086097197,47.74234580730437
9701857#0,10.323342701070437,47.73120622365391,10.324748614378633,47.732621016386574
9701857#2,10.32491344868928,47.73274665752416,10.325111832106192,47.732890896421466
9701858,10.323257360602977,47.731146292504256,10.322195832604807,47.72812031942584
9701860#0,10.324155702609698,47.734380278090214,10.32415933884307,47.73436062085511
9701862,10.324866348224488,47.73445449519753,10.324635897556156,47.73450277479391
9701863,10.324048336283788,47.734380347326265,10.32388247388906,47.734224799044526
9701872,10.324915785374792,47.73405316093627,10.324953548604686,47.73420631788979
9701873#0,10.324834688360088,47.73403983573905,10.32481554980788,47.734071414155096
9785229,10.320896229307284,47.71540683991241,10.323541080288365,47.71519190494652
